"","Year","Date","Site","Region","Latitude.Degrees","Longitude.Degrees","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","area4km","area2km","area1km","kd490_value","MPA","STATUS_YR","gmw1km","distance"
"6895",2014,"30-Aug-14","ESA Park - ESA Park (Fringing reef seaward) Site 1","Australia",-25.2444,152.825,3,"Bleaching (% of population)",30,"ERG082",0,292.58,33025,0,0,0.188599995235563,"MPA","MPA",NA,1727.4066846975
"6896",2012,"20-Aug-12","Big Woody - Big Woody Conservation Park Zone (Fringing reef leeward) Site 1","Australia",-25.2628,152.938,3,"Bleaching (% of population)",4,"ERG082",0,292.66,0,0,0,0.161999995907536,"MPA","MPA",NA,3855.91612335905
"6897",2013,"02-Feb-13","Lady Elliot Island - Reefy Seconds (Fringing reef seaward) Site 1","Australia",-24.1114,152.711,8,"Bleaching (% of population)",8,"ERG081",0,299.92,0,0,0,0.0575999985449016,"MPA","MPA",NA,9320.93185084961
"6898",2013,"01-Feb-13","Lady Elliot Island - Sandy Seconds (Fringing reef seaward) Site 1","Australia",-24.1106,152.711,8,"Bleaching (% of population)",0,"ERG081",0,299.92,0,0,0,0.0575999985449016,"MPA","MPA",NA,9393.67074286014
"6899",2013,"01-Feb-13","Lady Elliot Island - Coral Gardens (Fringing reef seaward) Site 1","Australia",-24.1094,152.714,8.5,"Bleaching (% of population)",2,"ERG081",0,299.92,0,0,0,0.0575999985449016,"MPA","MPA",NA,9678.64542217463
"6900",2013,"01-Feb-13","Lady Elliot Island - Lady Elliot Reef Lagoon 2 (Reef flat) Site 1","Australia",-24.114,152.718,9,"Bleaching (% of population)",4,"ERG081",0,299.92,0,0,0,0.0575999985449016,"MPA","MPA",NA,9494.86215531313
"6901",2011,"24-May-11","Lady Elliot Island- Lady Elliot Reef Lagoon (Lagoon) Site 1","Australia",-24.114,152.72,1,"Bleaching (% of population)",7,"ERG081",3.82,296.76,0,0,0,0.0397999989945674,"MPA","MPA",NA,9612.09444574662
"6902",2013,"02-Feb-13","Lady Elliot Island- Lady Elliot Reef Lagoon (Lagoon) Site 1","Australia",-24.114,152.72,1.5,"Bleaching (% of population)",7,"ERG081",0,299.92,0,0,0,0.0575999985449016,"MPA","MPA",NA,9612.09444574662
"6903",2013,"11-Aug-13","Gatackers Reef - Gatackers Reef West (Fringing reef seaward) Site 2","Australia",-25.6496,152.915,3,"Bleaching (% of population)",50,"ERG082",0,294.6,286713,45037,0,0.0403502883325178,"MPA","MPA",NA,366.988438174296
"6904",2014,"30-Aug-14","Gatackers Reef - Gatackers Reef West (Fringing reef seaward) Site 2","Australia",-25.6496,152.915,3,"Bleaching (% of population)",35,"ERG082",0,293.63,286713,45037,0,0.0400985245724554,"MPA","MPA",NA,366.988438174296
"6905",2013,"12-Aug-13","Big Woody Island - Big Woody Conservation Park Zone (Fringing reef leeward) Site 2","Australia",-25.2631,152.938,3,"Bleaching (% of population)",17,"ERG082",1.2,292.72,0,0,0,0.150999996185419,"MPA","MPA",NA,3889.3110366322
"6906",2014,"30-Aug-14","Big Woody Island - Big Woody Conservation Park Zone (Fringing reef leeward) Site 2","Australia",-25.2631,152.938,3,"Bleaching (% of population)",5,"ERG082",1.05,292.35,0,0,0,0.133999996614875,"MPA","MPA",NA,3889.3110366322
"6907",2013,"15-Sep-13","Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Back reef slope) Site 2","Australia",-26.615,153.113,10,"Bleaching (% of population)",1,"ERG082",6.32,295.88,110530,43,43,0.0577999985398492,"Non MPA","Non MPA",NA,2630.6901596473
"6908",2014,"05-Oct-14","Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Back reef slope) Site 2","Australia",-26.615,153.113,10,"Bleaching (% of population)",25,"ERG082",0,295.44,110530,43,43,0.0773999980447115,"Non MPA","Non MPA",NA,2630.6901596473
"6909",2015,"18-Oct-15","Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Back reef slope) Site 2","Australia",-26.615,153.113,10,"Bleaching (% of population)",0,"ERG082",3.19,296.6,110530,43,43,0.0347999991208781,"Non MPA","Non MPA",NA,2630.6901596473
"6910",2013,"08-Nov-13","Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Back reef crest) Site 3","Australia",-26.615,153.113,6,"Bleaching (% of population)",1,"ERG082",8.32,296.3,110530,43,43,0.109599997231271,"Non MPA","Non MPA",NA,2630.6901596473
"6911",2013,"08-Nov-13","Mudjimba (Old Woman) Island - NorthWest Reef (Other) Site 1","Australia",-26.6121,153.113,9,"Bleaching (% of population)",0,"ERG082",8.32,296.3,97128,43,43,0.109599997231271,"Non MPA","Non MPA",NA,2355.57612658631
"6912",2011,"16-Oct-11","Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1","Australia",-26.3625,153.115,10,"Bleaching (% of population)",3,"ERG082",0,294.93,2033,0,0,0.0605999984691152,"Non MPA","Non MPA",NA,4629.12008527569
"6913",2012,"10-Nov-12","Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1","Australia",-26.3625,153.115,10,"Bleaching (% of population)",1,"ERG082",1.35,296.54,2033,0,0,0.161399995922693,"Non MPA","Non MPA",NA,4629.12008527569
"6914",2013,"29-Sep-13","Jew Shoal- The Pinnacles (The Pin) (Reef flat) Site 1","Australia",-26.3625,153.115,9,"Bleaching (% of population)",2,"ERG082",6.08,295.69,2033,0,0,0.184799995331559,"Non MPA","Non MPA",NA,4629.12008527569
"6915",2013,"29-Sep-13","Jew Shoal - The Pinnacles (The Pin) (Other) Site 2","Australia",-26.3625,153.115,12,"Bleaching (% of population)",4,"ERG082",6.08,295.69,2033,0,0,0.184799995331559,"Non MPA","Non MPA",NA,4629.12008527569
"6916",2013,"18-Aug-13","Inner Gneerings - The Caves (Other) Site 2","Australia",-26.6352,153.152,9,"Bleaching (% of population)",0,"ERG082",1.31,293.59,0,0,0,0.0553999986004783,"Non MPA","Non MPA",NA,2517.06434444628
"6917",2015,"07-Mar-15","Inner Gneerings - The Caves (Other) Site 2","Australia",-26.6352,153.152,9,"Bleaching (% of population)",54,"ERG082",0,300.22,0,0,0,0.146999996286468,"Non MPA","Non MPA",NA,2517.06434444628
"6918",2014,"24-May-14","Inner Gneerings - The Caves (Other) Site 1","Australia",-26.645,153.161,10,"Bleaching (% of population)",7,"ERG082",1.66,296.22,0,0,0,0.110799997200957,"Non MPA","Non MPA",NA,2978.67024344905
"6919",2014,"30-Nov-14","Inner Gneerings - The Caves (Other) Site 1","Australia",-26.645,153.161,9,"Bleaching (% of population)",50,"ERG082",1,298.23,0,0,0,0.0885999977617757,"Non MPA","Non MPA",NA,2978.67024344905
"6920",2015,"21-Nov-15","Inner Gneerings - The Caves (Other) Site 1","Australia",-26.645,153.161,10,"Bleaching (% of population)",25,"ERG082",2.04,297.86,0,0,0,0.0739999981306028,"Non MPA","Non MPA",NA,2978.67024344905
"6921",2014,"24-May-14","Inner Gneerings - The Caves (Other) Site 2","Australia",-26.645,153.161,9,"Bleaching (% of population)",17,"ERG082",1.66,296.22,0,0,0,0.110799997200957,"Non MPA","Non MPA",NA,2978.67024344905
"6922",2015,"07-Mar-15","Inner Gneerings - The Caves (Other) Site 2","Australia",-26.645,153.161,9,"Bleaching (% of population)",6,"ERG082",0,300.22,0,0,0,0.151999996160157,"Non MPA","Non MPA",NA,2978.67024344905
"6923",2015,"18-Oct-15","Inner Gneerings - The Caves (Other) Site 2","Australia",-26.645,153.161,9,"Bleaching (% of population)",0,"ERG082",2.04,296.09,0,0,0,0.0501999987318413,"Non MPA","Non MPA",NA,2978.67024344905
"6924",2014,"30-Nov-14","Inner Gneerings - The Caves (Other) Site 3","Australia",-26.645,153.161,10,"Bleaching (% of population)",25,"ERG082",1,298.23,0,0,0,0.0885999977617757,"Non MPA","Non MPA",NA,2978.67024344905
"6925",2015,"10-Jan-15","Myora Reef - Myora Reef (Fringing reef leeward) Site 1","Australia",-27.472,153.41,2,"Bleaching (% of population)",25,"ERG082",9.273333333,300.0066667,681872,395169,217289,0.299599992431467,"MPA","MPA",624,1759.15949854911
"6926",2015,"31-Oct-15","Myora Reef - Myora Reef (Fringing reef leeward) Site 1","Australia",-27.472,153.41,2,"Bleaching (% of population)",25,"ERG082",14.69,297.14,681872,395169,217289,0.261999993381323,"MPA","MPA",624,1759.15949854911
"6927",2012,"02-Feb-12","Myora Reef - Myora Reef (Reef flat) Site 1","Australia",-27.4753,153.401,2,"Bleaching (% of population)",1,"ERG082",0.346666667,299.9666667,605497,281616,47899,0.405199989763787,"MPA","MPA",122,1970.2939498638
"6928",2013,"20-Jan-13","Myora Reef - Myora Reef (Reef flat) Site 1","Australia",-27.4753,153.401,2,"Bleaching (% of population)",1,"ERG082",4.683333333,300.27,605497,281616,47899,0.43879998891498,"MPA","MPA",122,1970.2939498638
"6929",2015,"18-Nov-15","Green Island - Green Island East (Fringing reef leeward) Site 1","Australia",-27.4191,153.242,3,"Bleaching (% of population)",80,"ERG082",3.32,297.83,305743,153167,69333,0.228399994230131,"MPA","MPA",494,979.66940086426
"6930",2012,"04-Nov-12","Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1","Australia",-27.9397,153.421,3,"Bleaching (% of population)",0,"ERG082",0,296.11,70588,10064,0,0.0318689370706744,"Non MPA","Non MPA",NA,1242.95191348782
"6931",2013,"03-Nov-13","Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1","Australia",-27.9397,153.421,2,"Bleaching (% of population)",0,"ERG082",0,295.41,70588,10064,0,0.0303632773597438,"Non MPA","Non MPA",NA,1242.95191348782
"6932",2015,"19-Dec-15","Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1","Australia",-27.9397,153.421,2,"Bleaching (% of population)",0,"ERG082",5.51,297.86,70588,10064,0,0.0283187992846069,"Non MPA","Non MPA",NA,1242.95191348782
"6933",2015,"20-Dec-15","Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1","Australia",-27.9397,153.421,3,"Bleaching (% of population)",0,"ERG082",5.51,297.86,70588,10064,0,0.0283187992846069,"Non MPA","Non MPA",NA,1242.95191348782
"6934",2011,"12-Oct-11","Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1","Australia",-28.1092,153.476,9,"Bleaching (% of population)",4,"ERG082",0,294.39,139263,0,0,0.0335117579473916,"Non MPA","Non MPA",NA,2790.57033672585
"6935",2013,"22-Nov-13","Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1","Australia",-28.1092,153.476,9.5,"Bleaching (% of population)",1,"ERG082",3.57,296.54,139263,0,0,0.0306237599101394,"Non MPA","Non MPA",NA,2790.57033672585
"6936",2015,"22-Nov-15","Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1","Australia",-28.1092,153.476,10,"Bleaching (% of population)",4,"ERG082",6.28,296.43,139263,0,0,0.0303797647557731,"Non MPA","Non MPA",NA,2790.57033672585
"6937",2015,"22-Nov-15","Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 2","Australia",-28.1092,153.476,10,"Bleaching (% of population)",12,"ERG082",6.28,296.43,139263,0,0,0.0303797647557731,"Non MPA","Non MPA",NA,2790.57033672585
"6938",2011,"13-Nov-11","Flinders Reef - Nursery (Fringing reef leeward) Site 3","Australia",-26.9683,153.483,8,"Bleaching (% of population)",0,"ERG082",0,297,0,0,0,0.062599998418591,"MPA","MPA",NA,8248.0269972951
"6939",2011,"19-Nov-11","Flinders Reef - Aladdin's Cave (Fringing reef seaward) Site 1","Australia",-26.9686,153.491,9,"Bleaching (% of population)",4,"ERG082",0,297.5,0,0,0,0.062599998418591,"MPA","MPA",NA,8992.07621092619
"6940",2012,"16-Sep-12","Flinders Reef - Nursery (Back reef slope) Site 1","Australia",-26.9775,153.484,6,"Bleaching (% of population)",3,"ERG082",2.32,294.52,0,0,0,0.062599998418591,"MPA","MPA",NA,8024.13357210702
"6941",2015,"04-Jan-15","Flinders Reef - Nursery (Back reef slope) Site 1","Australia",-26.9775,153.484,5,"Bleaching (% of population)",17,"ERG082",3.6,299.3,0,0,0,0.0571999985550065,"MPA","MPA",NA,8024.13357210702
"6942",2012,"16-Sep-12","Flinders Reef - Nursery (Back reef slope) Site 3","Australia",-26.9775,153.484,4,"Bleaching (% of population)",0,"ERG082",2.32,294.52,0,0,0,0.062599998418591,"MPA","MPA",NA,8024.13357210702
"6943",2013,"27-Oct-13","Flinders Reef - Nursery (Back reef slope) Site 3","Australia",-26.9775,153.484,5,"Bleaching (% of population)",16,"ERG082",3.76,296.71,0,0,0,0.144199996357202,"MPA","MPA",NA,8024.13357210702
"6944",2011,"26-Nov-11","Shag Rock Island - Shag Rock South (Fringing reef seaward) Site 1","Australia",-27.4142,153.526,7,"Bleaching (% of population)",0,"ERG082",0,298.25,0,0,0,0.0741999981255503,"MPA","MPA",NA,640.351397292797
"6945",2012,"13-Oct-12","Shag Rock Island - Shag Rock South (Fringing reef seaward) Site 1","Australia",-27.4142,153.526,6,"Bleaching (% of population)",35,"ERG082",2.3,295.1,0,0,0,0.0741999981255503,"MPA","MPA",NA,640.351397292797
"6946",2013,"24-Aug-13","Shag Rock Island - Shag Rock South (Fringing reef seaward) Site 1","Australia",-27.4142,153.526,6,"Bleaching (% of population)",5,"ERG082",2.85,294.87,0,0,0,0.0789999980042921,"MPA","MPA",NA,640.351397292797
"6947",2011,"26-Nov-11","Shag Rock Island - Shag Rock North (Fringing reef seaward) Site 2","Australia",-27.4142,153.526,6,"Bleaching (% of population)",0,"ERG082",0,298.25,0,0,0,0.0741999981255503,"MPA","MPA",NA,640.351397292797
"6948",2012,"13-Oct-12","Shag Rock Island - Shag Rock North (Fringing reef seaward) Site 2","Australia",-27.4142,153.526,6,"Bleaching (% of population)",145,"ERG082",2.3,295.1,0,0,0,0.0741999981255503,"MPA","MPA",NA,640.351397292797
"6949",2013,"24-Aug-13","Shag Rock Island - Shag Rock North (Fringing reef seaward) Site 2","Australia",-27.4142,153.526,6,"Bleaching (% of population)",5,"ERG082",2.85,294.87,0,0,0,0.0789999980042921,"MPA","MPA",NA,640.351397292797
"6950",2011,"27-Nov-11","Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1","Australia",-27.3967,153.557,9,"Bleaching (% of population)",0,"ERG082",0,298.25,0,0,0,0.0741999981255503,"MPA","MPA",NA,382.463810243655
"6951",2012,"14-Oct-12","Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1","Australia",-27.3967,153.557,9,"Bleaching (% of population)",0,"ERG082",2.22,295.12,0,0,0,0.0741999981255503,"MPA","MPA",NA,382.463810243655
"6952",2013,"25-Aug-13","Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1","Australia",-27.3967,153.557,9,"Bleaching (% of population)",0,"ERG082",2.46,294.95,0,0,0,0.0789999980042921,"MPA","MPA",NA,382.463810243655
"6953",2014,"23-Nov-14","Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1","Australia",-27.3967,153.557,6,"Bleaching (% of population)",15,"ERG082",2.63,298.14,0,0,0,0.081399997943663,"MPA","MPA",NA,382.463810243655
"6954",2015,"13-Sep-15","Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1","Australia",-27.3967,153.557,8,"Bleaching (% of population)",10,"ERG082",1.24,293.85,0,0,0,0.114799997099908,"MPA","MPA",NA,382.463810243655
"6955",2011,"27-Nov-11","Flat Rock Island - The Nursery (Fringing reef leeward) Site 1","Australia",-27.3906,153.551,6,"Bleaching (% of population)",2,"ERG082",0,298.25,0,0,0,0.0741999981255503,"MPA","MPA",NA,30.2381373369869
"6956",2012,"14-Oct-12","Flat Rock Island - The Nursery (Fringing reef leeward) Site 1","Australia",-27.3906,153.551,4,"Bleaching (% of population)",3,"ERG082",2.22,295.12,0,0,0,0.0741999981255503,"MPA","MPA",NA,30.2381373369869
"6957",2013,"25-Aug-13","Flat Rock Island - The Nursery (Fringing reef leeward) Site 1","Australia",-27.3906,153.551,6,"Bleaching (% of population)",0,"ERG082",2.46,294.95,0,0,0,0.0789999980042921,"MPA","MPA",NA,30.2381373369869
"6958",2014,"23-Nov-14","Flat Rock Island - The Nursery (Fringing reef leeward) Site 1","Australia",-27.3906,153.551,7,"Bleaching (% of population)",5,"ERG082",2.63,298.14,0,0,0,0.081399997943663,"MPA","MPA",NA,30.2381373369869
"6959",2015,"13-Sep-15","Flat Rock Island - The Nursery (Fringing reef leeward) Site 1","Australia",-27.3906,153.551,8,"Bleaching (% of population)",50,"ERG082",1.24,293.85,0,0,0,0.114799997099908,"MPA","MPA",NA,30.2381373369869
"6960",2015,"18-Nov-15","Peel Island - Peel Island North (Fringing reef seaward) Site 1","Australia",-27.4701,153.349,3,"Bleaching (% of population)",30,"ERG082",5.45,298.6,250733,0,0,0.217399994508014,"MPA","MPA",NA,529.244021953994
"6961",2012,"02-Feb-12","Peel Island- North Peel (Fringing reef leeward) Site 1","Australia",-27.4785,153.366,2,"Bleaching (% of population)",11,"ERG082",0,299.89,257929,104002,0,0.315799992022221,"MPA","MPA",9,966.201562655828
"6962",2013,"20-Jan-13","Peel Island- North Peel (Fringing reef leeward) Site 1","Australia",-27.4785,153.366,2,"Bleaching (% of population)",2,"ERG082",3.97,300.26,257929,104002,0,0.387999990198296,"MPA","MPA",9,966.201562655828
"6963",2013,"23-Oct-13","Peel Island- North Peel (Fringing reef leeward) Site 1","Australia",-27.4785,153.366,2,"Bleaching (% of population)",3,"ERG082",10.54,296.82,257929,104002,0,0.219199994462542,"MPA","MPA",9,966.201562655828
"6964",2013,"23-Oct-13","Peel Island- South Peel (Fringing reef seaward) Site 1","Australia",-27.5022,153.371,3,"Bleaching (% of population)",0,"ERG082",7.08,297.2,269623,89597,0,0.219199994462542,"MPA","MPA",72,179.662042061883
"6965",2015,"01-Nov-15","Peel Island- South Peel (Fringing reef seaward) Site 1","Australia",-27.5022,153.371,2,"Bleaching (% of population)",120,"ERG082",31.03,297.88,269623,89597,0,0.212999994619167,"MPA","MPA",72,179.662042061883
"6966",2015,"01-Nov-15","Peel Island- South Peel (Fringing reef seaward) Site 1","Australia",-27.5022,153.371,3,"Bleaching (% of population)",140,"ERG082",31.03,297.88,269623,89597,0,0.212999994619167,"MPA","MPA",72,179.662042061883
"6967",2014,"24-Jun-14","Peel Island - Peel Island Northeast (Reef flat) Site 1","Australia",-27.5,153.375,1,"Bleaching (% of population)",1,"ERG082",9.5,292.28,335623,78973,0,0.191399995164829,"MPA","MPA",127,459.395883293771
"6968",2015,"06-Oct-15","Peel Island - Peel Island Northeast (Reef flat) Site 1","Australia",-27.5,153.375,1,"Bleaching (% of population)",45,"ERG082",28.92,297.16,335623,78973,0,0.170799995685229,"MPA","MPA",127,459.395883293771
"6969",2014,"24-Jun-14","Goat Island - Goat Island West (Reef flat) Site 1","Australia",-27.5166,153.383,1,"Bleaching (% of population)",4,"ERG082",9.5,292.28,296455,0,0,0.179399995467975,"MPA","MPA",14,85.8558697961957
"6970",2015,"06-Oct-15","Goat Island - Goat Island West (Reef flat) Site 1","Australia",-27.5166,153.383,1,"Bleaching (% of population)",110,"ERG082",28.92,297.16,296455,0,0,0.205199994816212,"MPA","MPA",14,85.8558697961957
"6971",2012,"02-Feb-12","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,2,"Bleaching (% of population)",18,"ERG082",0,300.22,276942,0,0,0.0293234663079375,"MPA","MPA",14,192.830146624213
"6972",2013,"20-Jan-13","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,2,"Bleaching (% of population)",2,"ERG082",6.69,300.26,276942,0,0,0.0285814641075581,"MPA","MPA",14,192.830146624213
"6973",2013,"19-Dec-13","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,2,"Bleaching (% of population)",210,"ERG082",5.96,298.82,276942,0,0,0.301399992385996,"MPA","MPA",14,192.830146624213
"6974",2015,"10-Jan-15","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,2,"Bleaching (% of population)",225,"ERG082",11.1,299.71,276942,0,0,0.0271149758683592,"MPA","MPA",14,192.830146624213
"6975",2015,"01-Nov-15","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,2.5,"Bleaching (% of population)",22,"ERG082",31.03,297.88,276942,0,0,0.0288450611774455,"MPA","MPA",14,192.830146624213
"6976",2015,"01-Nov-15","Goat Island - Goat Island (Fringing reef leeward) Site 1","Australia",-27.5177,153.385,3,"Bleaching (% of population)",17,"ERG082",31.03,297.88,276942,0,0,0.0288450611774455,"MPA","MPA",14,192.830146624213
"6977",2013,"19-Dec-13","Myora Reef - Myora Reef (Reef flat) Site 1","Australia",-27.4738,153.405,4,"Bleaching (% of population)",75,"ERG082",7.626666667,298.1866667,635411,315093,184120,0.33319999158266,"MPA","MPA",518,1872.79066761549
"6978",2014,"23-Jun-14","Myora Reef - Myora Reef (Reef flat) Site 2","Australia",-27.472,153.41,1,"Bleaching (% of population)",0,"ERG082",5.926666667,292.3966667,681872,395169,217289,0.271399993143859,"MPA","MPA",624,1759.15949854911
"6979",2015,"07-Oct-15","Myora Reef - Myora Reef (Reef flat) Site 2","Australia",-27.472,153.41,1,"Bleaching (% of population)",0,"ERG082",10.72666667,297.3466667,681872,395169,217289,0.261999993381323,"MPA","MPA",624,1759.15949854911
"6980",2012,"15-Jan-12","Gold Coast Seaway Reefs- South-West Wall (Fringing reef leeward) Site 1","Australia",-27.9067,153.421,2,"Bleaching (% of population)",0,"ERG082",11.4,298.24,329000,118723,30228,0.0280719992908416,"MPA","MPA",196,648.901418561002
"6981",2011,"12-Oct-11","Narrowneck Reef- Narrowneck Artificial Reef (Fringing reef seaward) Site 1","Australia",-27.9867,153.433,5,"Bleaching (% of population)",0,"ERG082",0,294.91,0,0,0,0.0337515299055907,"Non MPA","Non MPA",NA,6453.04444502267
